user_id,work_id,title,body,visibility,created_at,updated_at
810,6571180377683428977,Overhyped,Well-paced and engaging.,public,2025-03-23 03:13:22,2025-04-11 23:00:49
378,3686514641085294125,Couldn’t put it down,Well-paced and engaging.,public,2023-04-14 21:42:51,2023-05-04 12:48:38
1414,4963047209638123413,Solid read,Well-paced and engaging.,private,2023-08-29 00:38:24,2023-09-12 04:18:52
1415,18427331446403285770,Great characters,Fantastic world-building and tension.,public,2024-12-24 17:55:40,2025-01-23 00:59:54
1053,18300001451124530980,Solid read,Ending surprised me—in a good way.,public,2023-12-14 08:15:18,2024-01-12 20:12:11
1204,1791130140278180497,Overhyped,Plot dragged in the middle.,private,2025-09-24 02:22:48,2025-10-19 17:47:28
1068,17258066900500021027,Loved it,Would recommend to friends.,public,2023-03-16 09:45:37,2023-03-26 09:46:02
1043,15758755148527852806,Classic,Exceeded expectations.,public,2023-02-11 00:03:43,2023-02-16 09:07:46
1197,15871316327217162639,Not my favorite,Needed tighter editing.,public,2023-01-19 07:20:42,2023-01-30 07:23:45
280,12410475713113162110,Not my favorite,I learned a lot from this book.,public,2024-10-04 04:01:09,2024-11-01 00:38:32
168,12412515993703161216,Overhyped,Fantastic world-building and tension.,public,2023-06-16 11:50:05,2023-07-14 14:55:18
1435,9945817133812198841,Page-turner,Plot dragged in the middle.,public,2024-11-14 15:35:03,2024-12-11 16:54:21
129,7969886309707147557,Page-turner,Exceeded expectations.,public,2025-05-27 12:39:33,2025-06-01 06:11:32
227,10076005669545297061,Mixed feelings,Dialogue shines throughout.,public,2025-05-14 08:32:45,2025-05-17 06:47:51
216,7645871797623262318,Overhyped,Well-paced and engaging.,private,2025-08-20 20:08:05,2025-09-16 21:55:52
1165,5726204825545146463,Page-turner,Ending surprised me—in a good way.,private,2024-09-09 21:59:44,2024-09-19 07:06:17
983,11903878618165769238,"Slow start, strong finish",I learned a lot from this book.,public,2025-07-20 18:51:00,2025-07-21 01:17:15
713,9414675758018183232,"Slow start, strong finish",Fantastic world-building and tension.,private,2023-04-11 03:32:49,2023-04-27 06:21:34
132,17667751894964808977,Loved it,Ending surprised me—in a good way.,private,2025-04-24 05:07:35,2025-05-06 05:03:49
418,177901651183432088,Solid read,Characters felt real and memorable.,public,2024-06-28 12:20:15,2024-07-07 12:18:07
825,9461136520957193734,Couldn’t put it down,Well-paced and engaging.,public,2024-11-10 05:05:26,2024-12-07 23:03:42
1443,17422087931155693479,Page-turner,Ending surprised me—in a good way.,public,2023-06-09 09:37:01,2023-06-28 03:12:35
415,18230196025707583838,Not my favorite,Plot dragged in the middle.,public,2023-11-03 08:59:36,2023-11-18 18:07:52
655,8235757980096629985,Not my favorite,Needed tighter editing.,private,2023-04-09 07:53:59,2023-05-03 14:30:14
585,15333558443083009615,Not my favorite,Fantastic world-building and tension.,public,2023-07-17 11:37:49,2023-08-05 16:32:59
553,18241375136495118468,Loved it,Exceeded expectations.,public,2024-02-08 10:08:57,2024-03-04 20:57:43
963,7615026450860818508,"Slow start, strong finish",Exceeded expectations.,public,2023-12-09 18:57:51,2024-01-05 01:20:01
1112,3451261886385884925,Not my favorite,Characters felt real and memorable.,public,2025-01-16 10:20:19,2025-02-12 04:31:52
458,3523613643383289526,Mixed feelings,Characters felt real and memorable.,public,2025-01-14 14:11:57,2025-01-22 20:00:12
1357,4729399264524455981,Great characters,Plot dragged in the middle.,public,2024-09-25 02:58:01,2024-10-07 18:48:25
201,16764641239053139460,Page-turner,I learned a lot from this book.,public,2025-09-06 10:15:27,2025-09-23 06:58:54
721,1773993620430498854,Couldn’t put it down,Exceeded expectations.,public,2024-05-16 19:19:38,2024-06-07 09:17:26
1073,16177063544533755729,"Slow start, strong finish",Characters felt real and memorable.,public,2024-05-03 17:20:16,2024-05-06 12:54:32
1382,2242916080544869754,Classic,Plot dragged in the middle.,public,2025-01-03 14:24:19,2025-01-04 08:42:01
1417,12087451225117439735,Solid read,Needed tighter editing.,public,2025-09-25 21:23:16,2025-09-30 17:39:00
95,5048692365358520293,Great characters,I learned a lot from this book.,private,2024-03-17 08:41:08,2024-03-18 02:47:35
1050,9620132697148509172,"Slow start, strong finish",Plot dragged in the middle.,public,2024-08-23 15:24:23,2024-08-30 06:34:15
894,3140223121700226626,Loved it,Plot dragged in the middle.,public,2025-04-16 18:09:52,2025-05-09 16:50:37
1019,13156710747408605376,Loved it,Would recommend to friends.,public,2024-04-24 00:01:49,2024-04-29 08:29:00
1377,12794635238152421691,Overhyped,Well-paced and engaging.,private,2024-10-02 08:49:13,2024-10-31 15:45:13
1169,13956641935326927920,Mixed feelings,Characters felt real and memorable.,private,2024-11-19 20:33:22,2024-11-27 03:06:44
1314,13273219900900812616,Loved it,Fantastic world-building and tension.,public,2024-11-26 15:48:47,2024-12-14 20:38:49
120,7881292600762553369,Overhyped,Needed tighter editing.,public,2024-09-01 02:37:34,2024-09-25 10:48:25
1310,12131984166415829933,"Slow start, strong finish",Would recommend to friends.,public,2025-06-19 00:18:25,2025-07-08 06:31:10
415,15744010694743057744,Page-turner,Needed tighter editing.,public,2024-07-07 19:02:07,2024-07-19 03:21:37
990,16762094281792498287,Not my favorite,Exceeded expectations.,public,2023-02-10 21:54:23,2023-03-01 15:16:33
1339,1896878130590689480,Overhyped,Ending surprised me—in a good way.,public,2023-12-19 13:55:25,2023-12-30 20:20:18
513,10461244024703605093,Couldn’t put it down,Ending surprised me—in a good way.,public,2024-06-05 10:37:21,2024-07-04 17:02:46
485,5758546718341394920,Classic,Fantastic world-building and tension.,public,2023-08-03 05:47:54,2023-08-07 22:49:16
1143,8189288466929978725,"Slow start, strong finish",Characters felt real and memorable.,public,2023-05-10 04:55:12,2023-05-24 12:13:59
86,13023008264057782137,Loved it,I learned a lot from this book.,public,2023-01-08 09:00:03,2023-01-16 15:30:31
932,13248397148970913280,Solid read,Needed tighter editing.,public,2024-03-28 23:32:49,2024-03-29 19:01:52
873,9684693618634255940,Overhyped,Dialogue shines throughout.,public,2023-09-18 12:36:50,2023-10-11 14:08:14
794,11641963084954836254,Overhyped,Well-paced and engaging.,public,2025-05-01 01:21:45,2025-05-04 03:48:13
1497,15694527363511934928,Classic,Dialogue shines throughout.,public,2025-07-25 14:34:54,2025-08-01 21:38:29
1354,11930828638212182222,Not my favorite,Fantastic world-building and tension.,public,2025-03-18 11:26:54,2025-04-16 13:47:50
315,3766469082164678307,Page-turner,Fantastic world-building and tension.,private,2024-04-12 16:25:02,2024-05-08 22:45:20
659,1302047644078178386,Overhyped,I learned a lot from this book.,public,2024-07-05 11:50:10,2024-07-09 17:47:27
692,9289820516122346580,"Slow start, strong finish",Exceeded expectations.,private,2024-07-30 10:49:58,2024-08-11 16:20:44
1476,1704416003841512653,Solid read,Fantastic world-building and tension.,public,2023-01-29 13:42:21,2023-02-10 01:42:49
1077,494164841063098099,Mixed feelings,Would recommend to friends.,public,2023-11-10 01:43:09,2023-11-24 03:22:06
1072,16560354944914739929,"Slow start, strong finish",I learned a lot from this book.,public,2025-06-11 02:20:43,2025-07-10 20:21:10
44,9945817133812198841,Loved it,Characters felt real and memorable.,public,2024-03-02 07:40:50,2024-03-29 05:01:43
1078,4131695062598238171,Not my favorite,Would recommend to friends.,public,2025-05-13 19:28:29,2025-05-14 22:17:35
294,1528126953524215182,Not my favorite,Dialogue shines throughout.,public,2024-09-02 16:53:39,2024-09-24 03:13:16
174,18409126196430537716,Loved it,Would recommend to friends.,public,2023-11-29 12:14:43,2023-12-09 18:20:19
1302,10417266204612299503,Great characters,I learned a lot from this book.,private,2025-06-17 08:24:04,2025-06-30 15:57:44
172,4207410365236323658,Not my favorite,Would recommend to friends.,public,2023-08-13 19:50:54,2023-08-31 13:04:24
89,345003937741174135,Couldn’t put it down,Needed tighter editing.,public,2023-11-25 06:52:28,2023-12-22 01:05:58
1393,3865666620473210323,"Slow start, strong finish",Plot dragged in the middle.,public,2024-10-16 09:09:16,2024-10-16 10:24:24
1034,16293960844288410679,Overhyped,Needed tighter editing.,public,2025-06-24 08:49:51,2025-07-21 10:51:00
887,16761918194641945421,"Slow start, strong finish",Would recommend to friends.,public,2023-05-23 06:05:30,2023-05-26 19:15:50
853,2831357149936077876,Solid read,Needed tighter editing.,public,2025-04-04 01:55:23,2025-04-15 17:14:16
546,17294598240519342184,Couldn’t put it down,Well-paced and engaging.,public,2025-10-24 15:30:09,2025-10-26 15:05:29
1490,16645555120945509851,Great characters,Plot dragged in the middle.,public,2023-10-16 03:56:34,2023-10-16 17:36:27
1390,11189876604142291550,Couldn’t put it down,Fantastic world-building and tension.,public,2023-03-13 15:44:30,2023-04-02 01:29:14
465,5190322401619492135,Classic,Well-paced and engaging.,public,2025-04-25 00:39:25,2025-05-09 04:15:18
651,9648564719498146969,Overhyped,Exceeded expectations.,public,2023-04-24 23:45:42,2023-05-21 23:36:05
598,16996900566403404035,Loved it,I learned a lot from this book.,public,2024-05-06 17:39:51,2024-05-30 12:37:06
1201,9701646423752413769,"Slow start, strong finish",Characters felt real and memorable.,private,2025-08-13 20:17:18,2025-08-21 19:06:57
807,325792772249103888,Loved it,Well-paced and engaging.,public,2023-11-13 13:48:02,2023-11-18 01:46:25
1407,15406445793087867777,Loved it,Dialogue shines throughout.,public,2025-01-03 02:50:04,2025-01-19 18:28:45
1192,13043809832032402969,Solid read,Well-paced and engaging.,public,2023-10-29 17:26:47,2023-10-30 04:12:15
552,11257260107446160500,"Slow start, strong finish",Fantastic world-building and tension.,public,2025-03-24 02:37:42,2025-04-08 08:27:11
335,5831245312842727580,Overhyped,Fantastic world-building and tension.,public,2024-07-07 04:47:32,2024-08-05 17:01:23
1192,8422057825432026733,Classic,I learned a lot from this book.,public,2025-08-05 08:15:49,2025-08-21 16:16:01
214,6389301883447715670,Mixed feelings,Plot dragged in the middle.,public,2023-08-31 03:32:26,2023-09-21 13:56:27
630,1346264043071049466,Not my favorite,Plot dragged in the middle.,public,2025-09-13 16:33:47,2025-09-21 16:32:36
295,616270870259095265,Classic,Ending surprised me—in a good way.,public,2023-10-10 21:20:39,2023-10-26 09:39:53
1031,5324768102379532004,"Slow start, strong finish",Characters felt real and memorable.,public,2023-11-03 18:26:15,2023-11-04 03:07:09
414,14833829074631479926,Not my favorite,Needed tighter editing.,public,2025-09-30 14:34:11,2025-10-27 22:29:30
97,16352942023220510742,Classic,Plot dragged in the middle.,public,2024-12-22 06:12:47,2024-12-23 16:44:50
94,5758546718341394920,Solid read,Ending surprised me—in a good way.,public,2025-09-28 02:30:53,2025-10-09 15:32:37
1471,3203269292944727996,Couldn’t put it down,Would recommend to friends.,public,2024-02-26 16:23:21,2024-03-16 05:40:44
1347,7806353005427026994,"Slow start, strong finish",I learned a lot from this book.,public,2024-05-02 01:33:29,2024-05-28 04:17:13
1441,11488805817444042737,Classic,Would recommend to friends.,public,2024-12-28 10:34:26,2025-01-02 22:26:40
871,3136254941336095362,Classic,Well-paced and engaging.,public,2025-04-07 03:41:30,2025-04-13 18:15:46
1217,7449709112924543283,Solid read,Fantastic world-building and tension.,public,2025-09-15 22:17:32,2025-10-14 02:34:36
66,13196009929665176697,Page-turner,Dialogue shines throughout.,private,2024-10-05 10:10:11,2024-10-31 14:46:40
338,17696560175799432291,Page-turner,I learned a lot from this book.,public,2024-07-26 20:16:07,2024-07-31 12:45:52
1196,7003512717861295021,Loved it,I learned a lot from this book.,public,2023-09-19 10:46:35,2023-09-28 19:15:24
1169,13632888994864660088,Mixed feelings,Fantastic world-building and tension.,public,2024-09-25 14:48:44,2024-10-15 10:53:55
1251,2083103862884076902,Classic,Characters felt real and memorable.,private,2023-05-03 13:59:43,2023-05-15 04:00:47
587,14204168525097285590,Couldn’t put it down,Well-paced and engaging.,public,2023-03-15 19:40:48,2023-04-05 07:38:35
392,15270788225600583452,Classic,Needed tighter editing.,public,2024-10-13 19:18:41,2024-10-22 04:20:31
145,15547052384930690136,"Slow start, strong finish",Would recommend to friends.,public,2025-08-29 23:55:49,2025-09-12 07:38:07
499,2206436218502859832,Mixed feelings,Dialogue shines throughout.,private,2023-06-14 16:17:58,2023-06-21 14:30:21
215,18313600978801484981,Loved it,Needed tighter editing.,public,2024-03-24 03:25:08,2024-04-18 18:49:59
912,4146050567020258299,Page-turner,Needed tighter editing.,public,2024-04-12 01:47:00,2024-04-19 21:31:38
312,7327833447105996464,Not my favorite,I learned a lot from this book.,public,2023-03-06 06:13:52,2023-03-12 04:19:34
974,14035014863930744575,Not my favorite,Ending surprised me—in a good way.,public,2024-03-14 06:57:17,2024-04-11 11:56:53
1134,13010870834308987426,Couldn’t put it down,I learned a lot from this book.,public,2024-04-01 17:24:41,2024-04-15 10:52:07
1066,4081921429235753288,Classic,Exceeded expectations.,public,2024-02-06 01:11:25,2024-02-28 07:08:20
1321,10976941914780681431,Classic,Plot dragged in the middle.,public,2023-06-06 10:01:08,2023-07-02 20:35:05
385,18059539004767230203,Solid read,Ending surprised me—in a good way.,public,2025-04-29 02:52:45,2025-05-10 20:24:20
1205,17032713190046093920,"Slow start, strong finish",Ending surprised me—in a good way.,private,2025-08-19 13:30:16,2025-08-24 18:43:11
424,9919098633446691976,"Slow start, strong finish",Characters felt real and memorable.,public,2024-03-14 20:13:15,2024-04-02 23:07:43
850,11268700287609338592,Overhyped,Plot dragged in the middle.,public,2025-05-07 09:51:52,2025-05-09 01:47:44
306,17586229404156699763,Not my favorite,Ending surprised me—in a good way.,public,2024-12-19 08:33:45,2025-01-10 17:42:19
590,10131980161722861497,Page-turner,I learned a lot from this book.,public,2025-09-30 16:19:54,2025-10-19 03:51:55
1214,12493734389703757210,"Slow start, strong finish",I learned a lot from this book.,public,2024-06-02 19:36:07,2024-06-13 04:48:06
956,14163999938303421976,Couldn’t put it down,Characters felt real and memorable.,public,2025-01-25 09:28:39,2025-02-01 13:06:05
19,5040338472067355197,Great characters,Plot dragged in the middle.,public,2025-08-29 19:12:06,2025-09-16 04:30:21
235,10068582818504061938,Overhyped,Ending surprised me—in a good way.,public,2023-11-28 12:48:02,2023-11-30 12:44:39
1327,8421326433554360996,Overhyped,Characters felt real and memorable.,public,2023-04-28 14:02:59,2023-05-11 19:31:18
1080,18314369695402456024,Loved it,Plot dragged in the middle.,public,2023-06-02 04:44:54,2023-06-30 20:40:00
716,16645555120945509851,Solid read,Characters felt real and memorable.,public,2024-01-25 17:09:45,2024-02-16 17:44:34
779,13488011371717645479,Solid read,Plot dragged in the middle.,public,2023-07-07 04:34:46,2023-08-03 15:10:10
1214,3027270974153050957,"Slow start, strong finish",Exceeded expectations.,public,2023-07-20 23:22:18,2023-07-22 15:34:02
817,15485748731160323590,Page-turner,Fantastic world-building and tension.,public,2025-08-05 07:53:28,2025-08-22 00:25:37
1234,14768883194777741116,Mixed feelings,Would recommend to friends.,public,2024-03-27 17:47:23,2024-04-05 07:21:56
105,3664082645554466517,Loved it,Fantastic world-building and tension.,public,2024-05-08 00:24:59,2024-05-28 17:38:51
527,6612936999127423824,Loved it,Plot dragged in the middle.,public,2023-04-21 21:23:07,2023-05-20 07:20:46
1249,12946422604270795418,Loved it,Exceeded expectations.,public,2025-04-06 00:53:52,2025-04-06 13:13:44
118,11066650911692361232,Couldn’t put it down,Characters felt real and memorable.,public,2024-07-14 03:33:45,2024-08-01 19:06:29
694,9398495478929574614,Great characters,Ending surprised me—in a good way.,public,2023-01-24 19:17:41,2023-02-04 22:00:22
142,10948121226084618955,Not my favorite,I learned a lot from this book.,public,2024-12-06 13:33:45,2024-12-27 13:03:35
1409,12764746972683816783,Mixed feelings,Ending surprised me—in a good way.,public,2024-01-03 15:34:56,2024-01-25 07:55:15
